Code INSEE,code_region,code_departement,Département,siren_epci,EPCI,Logements,Établissements,Locaux raccordables 4eme trimestre 2017,Locaux raccordables 1er trimestre 2018,Locaux raccordables 2eme trimestre 2018,Locaux raccordables 4eme trimestre 2018,Locaux raccordables 3eme trimestre 2018,Locaux raccordables 1er trimestre 2019,Locaux raccordables 2eme trimestre 2019,Locaux raccordables 3eme trimestre 2019,Locaux raccordables 4eme trimestre 2019,Locaux raccordables 1er trimestre 2020,Locaux raccordables 2eme trimestre 2020,Locaux raccordables 3eme trimestre 2020,Locaux raccordables 4eme trimestre 2020,Locaux raccordables 1er trimestre 2021,Locaux raccordables 2eme trimestre 2021,Locaux raccordables 3eme trimestre 2021,Locaux raccordables 4eme trimestre 2021,Région,deploiement,Locaux raccordables 1er trimestre 2022,commune,Commune,EPCI AMII,Nombre locaux IPE T2 2022 (somme tous OI),Source retenue T2 2022 ,Meilleure estimation des locaux T2 2022 ,Zones très denses,Engagements L. 33-13 et AMEL,Intentions privées hors engagement L. 33-13,Commune rurale,OI T2 2022,Locaux raccordables 2eme trimestre 2022
44106,52,44,Loire-Atlantique,200067346,CA Pornic Agglo Pays de Retz,"1,865",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Les Moutiers-en-Retz,Les Moutiers-en-Retz,Non,0,INSEE 2018 (IPE moins complet),"1,896",0,0,0,0,,0
44112,52,44,Loire-Atlantique,200072726,CC Châteaubriant-Derval,249,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Noyal-sur-Brutz,Noyal-sur-Brutz,Non,0,INSEE 2018 (IPE moins complet),257,0,0,0,1,,0
44115,52,44,Loire-Atlantique,244400552,CC du Pays d'Ancenis,"1,656",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,54,Oudon,Oudon,Non,55,INSEE 2018 (IPE moins complet),"1,714",0,0,0,1,LOAN,54
44118,52,44,Loire-Atlantique,244400552,CC du Pays d'Ancenis,575,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Pays de la Loire,,75,Pannecé,Pannecé,Non,82,INSEE 2018 (IPE moins complet),601,0,0,0,1,LOAN,80
44128,52,44,Loire-Atlantique,243500741,CA Redon Agglomération,"2,493",101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Plessé,Plessé,Non,"2,636",IPE T2 2022 (un IPE),"2,636",0,0,0,1,FI44,363
44140,52,44,Loire-Atlantique,200067866,CC Sèvre et Loire,636,26,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Pays de la Loire,,1,La Regrippière,La Regrippière,Non,743,IPE T2 2022 (un IPE),742,0,0,0,1,FI44-LOAN,1
44145,52,44,Loire-Atlantique,200067346,CA Pornic Agglo Pays de Retz,"1,263",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,319,439,Pays de la Loire,,715,Rouans,Rouans,Non,"1,560",IPE T2 2022 (un IPE),"1,560",0,0,0,1,LOAN,876
44148,52,44,Loire-Atlantique,200072726,CC Châteaubriant-Derval,369,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Ruffigné,Ruffigné,Non,0,INSEE 2018 (IPE moins complet),380,0,0,0,1,,0
44150,52,44,Loire-Atlantique,244400404,Nantes Métropole,"1,631",164,0,0,0,0,0,0,0,0,"1,475","1,479","1,811","1,899","1,924","1,924","1,910","1,910","1,912",Pays de la Loire,,"1,920",Saint-Aignan-Grandlieu,Saint-Aignan-Grandlieu,Oui,"1,982",IPE T2 2022 (un IPE),"1,982",0,,0,0,SFTT,"1,920"
44174,52,44,Loire-Atlantique,244400438,CC de Grand Lieu,922,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Saint-Lumine-de-Coutais,Saint-Lumine-de-Coutais,Non,0,INSEE 2018 (IPE moins complet),956,0,0,0,1,,0
44178,52,44,Loire-Atlantique,200071546,CC Sud Retz Atlantique,"1,075",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,318,318,Pays de la Loire,,335,Saint-Mars-de-Coutais,Saint-Mars-de-Coutais,Non,"1,756",IPE T2 2022 (un IPE),"1,529",0,0,0,1,FI44-LOAN,734
44192,52,44,Loire-Atlantique,244400586,CC du Sud-Estuaire,"1,125",44,0,0,0,0,0,0,0,0,0,0,0,10,20,20,20,20,20,Pays de la Loire,,20,Saint-Viaud,Saint-Viaud,Non,88,INSEE 2018 (IPE moins complet),"1,169",0,0,0,1,LOAN,20
44195,52,44,Loire-Atlantique,200072734,CC Estuaire et Sillon,"3,738",219,0,0,0,0,0,255,549,"1,055","1,057","1,274","1,271","1,420","1,541","1,675","2,234","2,765","3,158",Pays de la Loire,,"3,852",Savenay,Savenay,Non,"4,954",IPE T2 2022 (un IPE),"4,277",0,0,0,0,FI44-LOAN,"4,049"
44201,52,44,Loire-Atlantique,244400503,CC d'Erdre et Gesvres,"3,156",147,0,0,159,541,512,"1,442","1,652","2,104","2,228","2,237","2,242","2,307","2,325","2,325","2,325","2,325","2,328",Pays de la Loire,,"2,954",Sucé-sur-Erdre,Sucé-sur-Erdre,Non,"4,563",IPE T2 2022 (plusieurs IPE),"4,563",0,0,0,0,FI44-FRTE-LOAN,"3,458"
44216,52,44,Loire-Atlantique,200067635,CA Clisson Sèvre et Maine Agglo,"1,690",104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,96,Pays de la Loire,,96,Vieillevigne,Vieillevigne,Non,"3,548",IPE T2 2022 (un IPE),"1,869",0,0,0,0,FI44-LOAN,871
49015,52,49,Maine-et-Loire,244900015,CU Angers Loire Métropole,"6,832",316,"4,780","4,829","4,834","5,634","4,911","5,810","5,852","5,947","6,343","6,570","6,743","6,845","6,988","7,131","7,394","7,548","7,603",Pays de la Loire,,"7,651",Avrillé,Avrillé,Oui,"8,522",IPE T2 2022 (un IPE),"8,522",0,,0,0,FRTE,"7,676"
49048,52,49,Maine-et-Loire,244900015,CU Angers Loire Métropole,"1,321",41,0,0,0,0,0,0,0,0,0,62,164,267,313,437,459,551,566,Pays de la Loire,,566,Briollay,Briollay,Oui,"1,486",IPE T2 2022 (un IPE),"1,486",0,,0,0,FRTE,568
49061,52,49,Maine-et-Loire,244900809,CC Anjou Bleu Communauté,429,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Challain-la-Potherie,Challain-la-Potherie,Non,548,IPE T2 2022 (un IPE),548,0,0,0,1,ANFI,6
49080,52,49,Maine-et-Loire,200071868,CC des Vallées du Haut-Anjou,"3,935",180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,689,"1,482",Pays de la Loire,,"1,508",Les Hauts-d'Anjou,Les Hauts-d'Anjou,Non,"4,747",IPE T2 2022 (un IPE),"4,747",0,0,0,0,ANFI,"1,508"
49099,52,49,Maine-et-Loire,200071678,CA du Choletais,"27,462","1,960","9,029","10,755","12,406","14,077","13,090","16,339","18,297","19,526","21,559","22,910","23,611","24,700","26,789","27,814","29,072","30,245","31,029",Pays de la Loire,,"31,324",Cholet,Cholet,Oui,"33,622",IPE T2 2022 (un IPE),"33,622",0,,0,0,FRTE,"31,366"
49132,52,49,Maine-et-Loire,200068955,CC Anjou Loir et Sarthe,661,21,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,98,151,Pays de la Loire,,151,Étriché,Étriché,Non,871,IPE T2 2022 (un IPE),871,0,0,0,1,ANFI,157
49167,52,49,Maine-et-Loire,200071553,CC Loire Layon Aubance,"1,990",113,0,0,0,0,0,0,0,0,0,567,780,883,"1,430","1,787","1,970","2,092","2,166",Pays de la Loire,,"2,264",Les Garennes sur Loire,Les Garennes sur Loire,Non,"2,427",IPE T2 2022 (un IPE),"2,427",0,0,0,0,ANFI,"2,295"
49200,52,49,Maine-et-Loire,244900015,CU Angers Loire Métropole,"2,582",92,0,0,0,0,0,0,0,0,0,338,894,"1,386","1,879","1,932","1,975","1,977","2,009",Pays de la Loire,,"2,032",Longuenée-en-Anjou,Longuenée-en-Anjou,Oui,"3,037",IPE T2 2022 (un IPE),"3,037",0,,0,1,FRTE,"2,081"
49215,52,49,Maine-et-Loire,200071876,CA Saumur Val de Loire,"1,996",124,0,0,0,0,0,0,0,0,0,322,391,391,391,551,"1,022","1,238","1,261",Pays de la Loire,,"1,383",Montreuil-Bellay,Montreuil-Bellay,Oui,"2,843",IPE T2 2022 (un IPE),"2,843",0,0,0,0,ANFI,"1,644"
49219,52,49,Maine-et-Loire,200071876,CA Saumur Val de Loire,375,25,0,0,0,0,0,0,0,0,0,0,0,0,305,306,379,391,392,Pays de la Loire,,392,Montsoreau,Montsoreau,Oui,502,IPE T2 2022 (un IPE),502,0,0,0,1,ANFI,392
49236,52,49,Maine-et-Loire,200071678,CA du Choletais,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,86,Pays de la Loire,,86,Passavant-sur-Layon,Passavant-sur-Layon,Oui,116,IPE T2 2022 (un IPE),116,0,0,0,1,ANFI,116
49241,52,49,Maine-et-Loire,244900015,CU Angers Loire Métropole,968,58,0,0,0,0,0,0,0,0,0,0,0,240,581,657,682,694,764,Pays de la Loire,,816,Le Plessis-Grammoire,Le Plessis-Grammoire,Oui,"1,188",IPE T2 2022 (un IPE),"1,188",0,,0,0,FRTE,816
49247,52,49,Maine-et-Loire,200071553,CC Loire Layon Aubance,"1,063",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,215,La Possonnière,La Possonnière,Non,"1,286",IPE T2 2022 (un IPE),"1,286",0,0,0,1,ANFI,808
49248,52,49,Maine-et-Loire,244900809,CC Anjou Bleu Communauté,"4,380",224,0,0,0,0,0,0,0,0,0,0,0,"1,062","1,062","1,377","2,040","3,029","3,190",Pays de la Loire,,"3,240",Ombrée d'Anjou,Ombrée d'Anjou,Non,"5,769",IPE T2 2022 (un IPE),"5,769",0,0,0,0,ANFI,"3,599"
49294,52,49,Maine-et-Loire,244900015,CU Angers Loire Métropole,"1,110",44,0,0,0,0,0,0,0,0,0,0,402,"1,057","1,073","1,081","1,110","1,116","1,117",Pays de la Loire,,"1,117",Saint-Lambert-la-Potherie,Saint-Lambert-la-Potherie,Oui,"1,329",IPE T2 2022 (un IPE),"1,329",0,,0,0,FRTE,"1,171"
49298,52,49,Maine-et-Loire,244900015,CU Angers Loire Métropole,"1,470",115,0,0,0,0,0,0,0,0,410,415,428,"1,084","1,138","1,166","1,326","1,347","1,538",Pays de la Loire,,"1,619",Saint-Léger-de-Linières,Saint-Léger-de-Linières,Oui,"1,910",IPE T2 2022 (un IPE),"1,910",0,,0,1,FRTE,"1,660"
49345,52,49,Maine-et-Loire,200071553,CC Loire Layon Aubance,"2,637",170,0,0,0,0,0,0,0,406,590,772,"1,017","1,345","1,717","2,072","2,359","2,598","2,773",Pays de la Loire,,"2,905",Bellevigne-en-Layon,Bellevigne-en-Layon,Non,"3,573",IPE T2 2022 (un IPE),"3,573",0,0,0,1,ANFI,"3,014"
49347,52,49,Maine-et-Loire,200068955,CC Anjou Loir et Sarthe,"2,028",126,0,0,0,0,0,0,0,0,0,0,0,0,531,531,531,531,757,Pays de la Loire,,"1,221",Tiercé,Tiercé,Non,"2,360",IPE T2 2022 (un IPE),"2,359",0,0,0,0,ANFI-FRTE,"1,220"
49361,52,49,Maine-et-Loire,200071876,CA Saumur Val de Loire,908,34,0,0,0,0,0,0,0,0,0,0,0,0,149,151,313,313,314,Pays de la Loire,,528,Varennes-sur-Loire,Varennes-sur-Loire,Oui,"1,086",IPE T2 2022 (un IPE),"1,086",0,0,0,1,ANFI,681
49371,52,49,Maine-et-Loire,200071678,CA du Choletais,757,26,0,0,0,0,0,0,454,469,485,492,526,534,614,737,783,922,939,Pays de la Loire,,941,Vezins,Vezins,Oui,962,IPE T2 2022 (un IPE),960,0,,0,1,ANFI-FRTE,944
49373,52,49,Maine-et-Loire,200071678,CA du Choletais,"3,916",260,0,0,0,0,0,0,0,0,0,0,0,0,307,"1,247","2,309","2,496","2,690",Pays de la Loire,,"2,974",Lys-Haut-Layon,Lys-Haut-Layon,Oui,"4,834",IPE T2 2022 (un IPE),"4,834",0,0,0,0,ANFI,"3,601"
53017,52,53,Mayenne,245300223,CC du Pays de Meslay-Grez,463,17,0,0,0,0,0,0,0,0,54,54,54,54,54,325,326,391,416,Pays de la Loire,,452,Val-du-Maine,Val-du-Maine,Non,504,IPE T2 2022 (un IPE),504,0,0,0,1,MAYE,499
53027,52,53,Mayenne,245300223,CC du Pays de Meslay-Grez,91,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Pays de la Loire,,71,Beaumont-Pied-de-Bœuf,Beaumont-Pied-de-Bœuf,Non,102,IPE T2 2022 (un IPE),102,0,0,0,1,MAYE,96
53033,52,53,Mayenne,200048551,CC du Pays de Craon,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,61,La Boissière,La Boissière,Non,70,IPE T2 2022 (un IPE),70,0,0,0,1,MAYE,61
53047,52,53,Mayenne,245300389,CC du Bocage Mayennais,187,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,1,Carelles,Carelles,Non,196,IPE T2 2022 (un IPE),196,0,0,0,1,MAYE,1
53071,52,53,Mayenne,245300389,CC du Bocage Mayennais,283,9,0,0,0,0,0,0,0,0,0,0,7,77,77,105,111,111,115,Pays de la Loire,,155,Colombiers-du-Plessis,Colombiers-du-Plessis,Non,320,IPE T2 2022 (un IPE),320,0,0,0,1,MAYE,215
53072,52,53,Mayenne,200055887,CC Mayenne Communauté,521,19,0,0,0,0,0,0,0,0,251,251,251,251,267,267,317,357,358,Pays de la Loire,,391,Commer,Commer,Non,643,IPE T2 2022 (un IPE),643,0,0,0,1,MAYE,517
53082,52,53,Mayenne,200048551,CC du Pays de Craon,260,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,248,Pays de la Loire,,270,Courbeveille,Courbeveille,Non,301,IPE T2 2022 (un IPE),296,0,0,0,1,LTHD-MAYE,270
53085,52,53,Mayenne,200042182,CC du Mont des Avaloirs,110,2,0,0,0,0,0,0,0,0,0,0,0,0,39,74,74,79,116,Pays de la Loire,,125,Crennes-sur-Fraubée,Crennes-sur-Fraubée,Non,130,IPE T2 2022 (un IPE),130,0,0,0,1,MAYE,125
53086,52,53,Mayenne,245300355,CC de l'Ernée,338,21,0,0,0,0,0,0,0,0,0,0,0,0,0,159,159,159,221,Pays de la Loire,,334,La Croixille,La Croixille,Non,381,IPE T2 2022 (un IPE),381,0,0,0,1,MAYE,367
53096,52,53,Mayenne,245300355,CC de l'Ernée,"2,957",196,0,0,0,0,0,0,0,693,"1,621","1,653","1,681","1,706","1,731","1,735","1,845","1,906","2,069",Pays de la Loire,,"2,767",Ernée,Ernée,Non,"3,614",IPE T2 2022 (un IPE),"3,614",0,0,0,0,MAYE,"3,078"
53098,52,53,Mayenne,200048551,CC du Pays de Craon,212,8,0,0,0,0,0,0,0,0,0,0,0,42,42,96,233,260,260,Pays de la Loire,,260,Fontaine-Couverte,Fontaine-Couverte,Non,273,IPE T2 2022 (un IPE),273,0,0,0,1,MAYE,268
53102,52,53,Mayenne,200048551,CC du Pays de Craon,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,69,88,88,Pays de la Loire,,111,Gastines,Gastines,Non,111,IPE T2 2022 (un IPE),111,0,0,0,1,MAYE,111
53105,52,53,Mayenne,200033298,CC des Coëvrons,108,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Gesnes,Gesnes,Non,129,IPE T2 2022 (un IPE),129,0,0,0,1,MAYE,0
53121,52,53,Mayenne,200042182,CC du Mont des Avaloirs,862,52,0,0,0,0,0,0,0,0,216,216,270,394,397,397,494,614,831,Pays de la Loire,,927,Javron-les-Chapelles,Javron-les-Chapelles,Non,991,IPE T2 2022 (un IPE),991,0,0,0,1,MAYE,966
53122,52,53,Mayenne,200055887,CC Mayenne Communauté,418,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,111,120,Pays de la Loire,,483,Jublains,Jublains,Non,514,IPE T2 2022 (un IPE),514,0,0,0,1,MAYE,495
53144,52,53,Mayenne,200055887,CC Mayenne Communauté,400,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,217,255,Pays de la Loire,,371,Marcillé-la-Ville,Marcillé-la-Ville,Non,462,IPE T2 2022 (un IPE),462,0,0,0,1,MAYE,436
53148,52,53,Mayenne,200048551,CC du Pays de Craon,97,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,Pays de la Loire,,111,Mée,Mée,Non,112,IPE T2 2022 (un IPE),112,0,0,0,1,MAYE,111
53162,52,53,Mayenne,200055887,CC Mayenne Communauté,492,16,0,0,0,0,0,0,0,0,297,303,304,312,312,315,332,332,344,Pays de la Loire,,357,Moulay,Moulay,Non,574,IPE T2 2022 (un IPE),574,0,0,0,0,MAYE,406
53164,52,53,Mayenne,200042182,CC du Mont des Avaloirs,283,10,0,0,0,0,0,0,0,0,0,0,0,0,0,123,274,277,287,Pays de la Loire,,330,Neuilly-le-Vendin,Neuilly-le-Vendin,Non,342,IPE T2 2022 (un IPE),342,0,0,0,1,MAYE,342
53165,52,53,Mayenne,200048551,CC du Pays de Craon,154,3,0,0,0,0,0,0,0,0,133,133,142,149,164,166,166,166,166,Pays de la Loire,,166,Niafles,Niafles,Non,199,IPE T2 2022 (un IPE),199,0,0,0,1,MAYE,191
53170,52,53,Mayenne,245300389,CC du Bocage Mayennais,622,23,0,0,0,0,0,0,0,0,226,226,226,226,267,267,327,425,448,Pays de la Loire,,512,Oisseau,Oisseau,Non,790,IPE T2 2022 (un IPE),790,0,0,0,1,MAYE,567
53187,52,53,Mayenne,200042182,CC du Mont des Avaloirs,131,6,0,0,0,0,0,0,0,0,0,27,27,27,85,182,184,184,184,Pays de la Loire,,184,Ravigny,Ravigny,Non,185,IPE T2 2022 (un IPE),185,0,0,0,1,MAYE,184
53202,52,53,Mayenne,245300389,CC du Bocage Mayennais,246,13,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,36,36,Pays de la Loire,,46,Saint-Berthevin-la-Tannière,Saint-Berthevin-la-Tannière,Non,267,IPE T2 2022 (un IPE),267,0,0,0,1,MAYE,58
53229,52,53,Mayenne,245300330,CA Laval Agglomération,676,18,383,383,383,438,438,438,471,489,509,555,568,631,647,666,666,666,666,Pays de la Loire,,711,Saint-Jean-sur-Mayenne,Saint-Jean-sur-Mayenne,Oui,769,IPE T2 2022 (un IPE),763,0,0,0,1,LTHD-MAYE,718
53232,52,53,Mayenne,200033298,CC des Coëvrons,140,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,145,146,Pays de la Loire,,151,Saint-Léger,Saint-Léger,Non,153,IPE T2 2022 (un IPE),153,0,0,0,1,MAYE,151
53249,52,53,Mayenne,200033298,CC des Coëvrons,826,40,0,0,0,0,0,0,0,0,0,0,0,2,9,26,491,697,733,Pays de la Loire,,756,Vimartin-sur-Orthe,Vimartin-sur-Orthe,Non,917,IPE T2 2022 (un IPE),917,0,0,0,1,MAYE,810
53253,52,53,Mayenne,200048551,CC du Pays de Craon,203,8,0,0,0,0,0,0,0,0,0,0,0,0,138,173,209,209,209,Pays de la Loire,,223,Saint-Saturnin-du-Limet,Saint-Saturnin-du-Limet,Non,252,IPE T2 2022 (un IPE),252,0,0,0,1,MAYE,229
53255,52,53,Mayenne,200033298,CC des Coëvrons,739,25,0,0,0,0,0,0,0,0,53,115,115,115,116,319,384,389,502,Pays de la Loire,,582,Sainte-Suzanne-et-Chammes,Sainte-Suzanne-et-Chammes,Non,802,IPE T2 2022 (un IPE),802,0,0,0,1,MAYE,631
53258,52,53,Mayenne,200048551,CC du Pays de Craon,421,26,0,0,0,0,0,0,0,0,0,0,0,1,95,105,229,229,400,Pays de la Loire,,458,La Selle-Craonnaise,La Selle-Craonnaise,Non,511,IPE T2 2022 (un IPE),511,0,0,0,1,MAYE,467
53266,52,53,Mayenne,200033298,CC des Coëvrons,156,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,116,Pays de la Loire,,123,Trans,Trans,Non,190,IPE T2 2022 (un IPE),190,0,0,0,1,MAYE,135
72016,52,72,Sarthe,247200090,CC de Sablé-sur-Sarthe,628,28,0,0,0,0,0,0,0,0,17,17,17,17,17,17,17,17,17,Pays de la Loire,,17,Auvers-le-Hamon,Auvers-le-Hamon,Oui,808,IPE T2 2022 (un IPE),808,0,0,0,1,LETR,17
72048,52,72,Sarthe,200072676,CC Maine Saosnois,232,9,204,204,205,205,205,205,205,205,205,205,205,205,247,247,247,247,248,Pays de la Loire,,248,Briosne-lès-Sables,Briosne-lès-Sables,Non,275,IPE T2 2022 (un IPE),275,0,0,0,0,LETR,260
72074,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,138,2,0,0,0,0,0,139,140,139,140,140,140,139,140,144,144,143,143,Pays de la Loire,,144,Chemiré-en-Charnie,Chemiré-en-Charnie,Non,153,IPE T2 2022 (un IPE),153,0,0,0,1,LETR,144
72078,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,205,7,0,1,1,1,1,1,1,1,211,211,211,211,212,218,218,219,221,Pays de la Loire,,221,Chérancé,Chérancé,Non,225,IPE T2 2022 (un IPE),225,0,0,0,1,LETR,222
72087,52,72,Sarthe,200072692,CC des Vallées de la Braye et de l'Anille,296,14,0,0,0,0,0,302,302,302,302,303,303,303,303,306,306,307,346,Pays de la Loire,,346,Conflans-sur-Anille,Conflans-sur-Anille,Non,363,IPE T2 2022 (un IPE),363,0,0,0,0,LETR,347
72100,52,72,Sarthe,247200348,CC du Pays Fléchois,199,11,0,0,0,0,0,0,0,0,0,0,66,209,220,220,220,222,223,Pays de la Loire,,223,Courcelles-la-Forêt,Courcelles-la-Forêt,Non,226,IPE T2 2022 (un IPE),226,0,0,0,1,LETR,223
72102,52,72,Sarthe,200072676,CC Maine Saosnois,56,1,49,49,49,49,49,49,49,49,49,49,49,49,49,51,51,51,51,Pays de la Loire,,52,Courcival,Courcival,Non,62,IPE T2 2022 (un IPE),62,0,0,0,1,LETR,52
72118,52,72,Sarthe,200072692,CC des Vallées de la Braye et de l'Anille,869,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Pays de la Loire,,11,Dollon,Dollon,Non,960,IPE T2 2022 (un IPE),960,0,0,0,1,LETR,11
72119,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,473,12,0,0,0,0,0,0,23,23,125,125,127,127,127,515,518,524,525,Pays de la Loire,,529,Domfront-en-Champagne,Domfront-en-Champagne,Non,548,IPE T2 2022 (un IPE),548,0,0,0,1,LETR,532
72129,52,72,Sarthe,200072684,CC Le Gesnois Bilurien,323,10,0,0,0,0,0,0,0,0,0,0,0,0,30,386,428,429,431,Pays de la Loire,,431,Fatines,Fatines,Non,466,IPE T2 2022 (un IPE),466,0,0,0,1,LETR,431
72136,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,149,8,0,0,16,16,16,16,16,16,191,191,191,191,191,191,191,191,191,Pays de la Loire,,191,Fontenay-sur-Vègre,Fontenay-sur-Vègre,Non,196,IPE T2 2022 (un IPE),196,0,0,0,1,LETR,191
72137,52,72,Sarthe,246100663,CU d'Alençon,"1,101",32,0,0,0,0,0,0,0,0,0,0,0,0,0,795,826,"1,239","1,241",Pays de la Loire,,"1,248",Villeneuve-en-Perseigne,Villeneuve-en-Perseigne,Oui,"1,306",IPE T2 2022 (un IPE),"1,306",0,0,0,1,LETR,"1,252"
72146,52,72,Sarthe,247200629,CC du Val de Sarthe,"1,236",48,0,0,0,0,0,0,0,0,0,88,89,89,90,90,91,91,553,Pays de la Loire,,555,Guécélard,Guécélard,Non,"1,449",IPE T2 2022 (un IPE),"1,449",0,0,0,0,LETR,"1,341"
72160,52,72,Sarthe,200070373,CC Loir-Lucé-Bercé,332,11,0,0,0,0,0,0,0,0,0,0,287,335,338,341,342,342,347,Pays de la Loire,,351,Lavernat,Lavernat,Non,383,IPE T2 2022 (un IPE),383,0,0,0,1,LETR,351
72170,52,72,Sarthe,200072676,CC Maine Saosnois,108,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,117,Pays de la Loire,,118,Louvigny,Louvigny,Non,129,IPE T2 2022 (un IPE),129,0,0,0,1,LETR,118
72174,52,72,Sarthe,200072676,CC Maine Saosnois,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,Pays de la Loire,,65,Lucé-sous-Ballon,Lucé-sous-Ballon,Non,70,IPE T2 2022 (un IPE),70,0,0,0,1,LETR,65
72176,52,72,Sarthe,200073112,CC Sud Sarthe,"2,420",137,0,0,0,0,0,0,0,3,3,415,415,415,412,725,"1,487","2,367","2,493",Pays de la Loire,,"2,805",Le Lude,Le Lude,Non,"2,961",IPE T2 2022 (un IPE),"2,961",0,0,0,0,LETR,"2,826"
72179,52,72,Sarthe,247200629,CC du Val de Sarthe,"1,071",39,0,0,0,0,0,0,0,0,0,12,14,339,682,682,682,682,"1,145",Pays de la Loire,,"1,164",Malicorne-sur-Sarthe,Malicorne-sur-Sarthe,Non,"1,233",IPE T2 2022 (un IPE),"1,233",0,0,0,1,LETR,"1,167"
72185,52,72,Sarthe,247200348,CC du Pays Fléchois,314,7,22,23,25,25,25,348,348,348,350,350,350,349,354,355,363,364,367,Pays de la Loire,,367,Mareil-sur-Loir,Mareil-sur-Loir,Non,377,IPE T2 2022 (un IPE),377,0,0,0,1,LETR,367
72208,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,235,16,0,0,0,0,0,0,0,0,2,2,2,4,4,4,4,4,4,Pays de la Loire,,4,Montmirail,Montmirail,Non,307,IPE T2 2022 (un IPE),307,0,0,0,1,LETR,4
72214,52,72,Sarthe,200072676,CC Maine Saosnois,10,2,0,0,0,0,0,0,0,0,12,12,12,12,12,12,14,14,14,Pays de la Loire,,14,Nauvay,Nauvay,Non,15,IPE T2 2022 (un IPE),15,0,0,0,1,LETR,14
72251,52,72,Sarthe,200072676,CC Maine Saosnois,217,6,0,227,227,227,227,227,227,227,227,227,227,227,229,229,233,233,233,Pays de la Loire,,233,René,René,Non,244,IPE T2 2022 (un IPE),244,0,0,0,1,LETR,233
72255,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,417,9,17,17,17,17,17,17,437,437,438,438,438,440,446,466,466,466,466,Pays de la Loire,,466,Rouessé-Vassé,Rouessé-Vassé,Non,506,IPE T2 2022 (un IPE),504,0,0,0,1,LETR-MAYE,467
72278,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,486,22,0,0,0,0,0,10,10,11,11,11,11,12,11,11,552,553,553,Pays de la Loire,,597,Saint-Denis-d'Orques,Saint-Denis-d'Orques,Non,638,IPE T2 2022 (un IPE),633,0,0,0,1,LETR-MAYE,601
72290,52,72,Sarthe,200068963,CC Maine Cœur de Sarthe,735,19,0,0,0,0,0,0,0,0,0,0,0,0,4,4,37,391,873,Pays de la Loire,,867,Saint-Jean-d'Assé,Saint-Jean-d'Assé,Non,883,IPE T2 2022 (un IPE),883,0,0,0,1,LETR,876
